DATE,STATE,PRODUCT,DEMAND
12/1/09,DURANGO,TOTAL Diesel,68026
12/1/09,GUANAJUATO,TOTAL Magna,173071
12/1/09,GUANAJUATO,TOTAL Premium,7674
12/1/09,GUANAJUATO,TOTAL Diesel,81303
12/1/09,GUERRERO,TOTAL Magna,67522
12/1/09,GUERRERO,TOTAL Premium,10491
12/1/09,GUERRERO,TOTAL Diesel,20494
12/1/09,HIDALGO,TOTAL Magna,129896
12/1/09,HIDALGO,TOTAL Premium,6135
12/1/09,HIDALGO,TOTAL Diesel,61272
12/1/09,JALISCO,TOTAL Magna,203825
12/1/09,JALISCO,TOTAL Premium,21424
12/1/09,JALISCO,TOTAL Diesel,101288
12/1/09,MEXICO,TOTAL Magna,259189
12/1/09,MEXICO,TOTAL Premium,9994
12/1/09,MEXICO,TOTAL Diesel,83998
12/1/09,MICHOACAN,TOTAL Magna,155078
12/1/09,MICHOACAN,TOTAL Premium,11433
12/1/09,MICHOACAN,TOTAL Diesel,59634
12/1/09,MORELOS,TOTAL Magna,69632
12/1/09,MORELOS,TOTAL Premium,9395
12/1/09,MORELOS,TOTAL Diesel,19454
12/1/09,NAYARIT,TOTAL Magna,21768
12/1/09,NAYARIT,TOTAL Premium,3452
12/1/09,NAYARIT,TOTAL Diesel,5779
12/1/09,NUEVO LEON,TOTAL Magna,216830
12/1/09,NUEVO LEON,TOTAL Premium,25400
12/1/09,NUEVO LEON,TOTAL Diesel,124694
12/1/09,OAXACA,TOTAL Magna,69753
12/1/09,OAXACA,TOTAL Premium,6411
12/1/09,OAXACA,TOTAL Diesel,27683
12/1/09,PUEBLA,TOTAL Magna,153438
12/1/09,PUEBLA,TOTAL Premium,8720
12/1/09,PUEBLA,TOTAL Diesel,65906
12/1/09,QUERETARO,TOTAL Magna,88786
12/1/09,QUERETARO,TOTAL Premium,7317
12/1/09,QUERETARO,TOTAL Diesel,57730
12/1/09,SAN LUIS POTOSI,TOTAL Magna,88059
12/1/09,SAN LUIS POTOSI,TOTAL Premium,6877
12/1/09,SAN LUIS POTOSI,TOTAL Diesel,53182
12/1/09,SINALOA,TOTAL Magna,140533
12/1/09,SINALOA,TOTAL Premium,16171
12/1/09,SINALOA,TOTAL Diesel,86361
12/1/09,SONORA,TOTAL Magna,119888
12/1/09,SONORA,TOTAL Premium,5836
12/1/09,SONORA,TOTAL Diesel,74514
12/1/09,TABASCO,TOTAL Magna,83852
12/1/09,TABASCO,TOTAL Premium,6938
12/1/09,TABASCO,TOTAL Diesel,44611
12/1/09,TAMAULIPAS,TOTAL Magna,195078
12/1/09,TAMAULIPAS,TOTAL Premium,69272
12/1/09,TAMAULIPAS,TOTAL Diesel,91386
12/1/09,VERACRUZ,TOTAL Magna,220851
12/1/09,VERACRUZ,TOTAL Premium,75722
12/1/09,VERACRUZ,TOTAL Diesel,165224
12/1/09,YUCATAN,TOTAL Magna,120040
12/1/09,YUCATAN,TOTAL Premium,10179
12/1/09,YUCATAN,TOTAL Diesel,51463
12/1/09,ZACATECAS,TOTAL Magna,45158
12/1/09,ZACATECAS,TOTAL Premium,0
12/1/09,ZACATECAS,TOTAL Diesel,17935
1/1/10,AGUASCALIENTES,TOTAL Magna,56827
1/1/10,AGUASCALIENTES,TOTAL Premium,4165
1/1/10,AGUASCALIENTES,TOTAL Diesel,21646
1/1/10,BAJA CALIFORNIA,TOTAL Magna,152382
1/1/10,BAJA CALIFORNIA,TOTAL Premium,17704
1/1/10,BAJA CALIFORNIA,TOTAL Diesel,52550
1/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,21672
1/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2248
1/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,7915
1/1/10,CAMPECHE,TOTAL Magna,12277
1/1/10,CAMPECHE,TOTAL Premium,1247
1/1/10,CAMPECHE,TOTAL Diesel,6128
1/1/10,CHIAPAS,TOTAL Magna,82782
1/1/10,CHIAPAS,TOTAL Premium,5307
1/1/10,CHIAPAS,TOTAL Diesel,27570
1/1/10,COAHUILA,TOTAL Magna,68584
1/1/10,COAHUILA,TOTAL Premium,6517
1/1/10,COAHUILA,TOTAL Diesel,53255
1/1/10,CHIHUAHUA,TOTAL Magna,143607
1/1/10,CHIHUAHUA,TOTAL Premium,6581
1/1/10,CHIHUAHUA,TOTAL Diesel,64179
1/1/10,COLIMA,TOTAL Magna,86586
1/1/10,COLIMA,TOTAL Premium,6083
1/1/10,COLIMA,TOTAL Diesel,55954
1/1/10,MEXICO CITY,TOTAL Magna,435820
1/1/10,MEXICO CITY,TOTAL Premium,40995
1/1/10,MEXICO CITY,TOTAL Diesel,118934
1/1/10,DURANGO,TOTAL Magna,86550
1/1/10,DURANGO,TOTAL Premium,6853
1/1/10,DURANGO,TOTAL Diesel,62984
1/1/10,GUANAJUATO,TOTAL Magna,152558
1/1/10,GUANAJUATO,TOTAL Premium,6224
1/1/10,GUANAJUATO,TOTAL Diesel,68088
1/1/10,GUERRERO,TOTAL Magna,60584
1/1/10,GUERRERO,TOTAL Premium,8857
1/1/10,GUERRERO,TOTAL Diesel,18940
1/1/10,HIDALGO,TOTAL Magna,108048
1/1/10,HIDALGO,TOTAL Premium,4828
1/1/10,HIDALGO,TOTAL Diesel,54841
1/1/10,JALISCO,TOTAL Magna,179506
1/1/10,JALISCO,TOTAL Premium,18210
1/1/10,JALISCO,TOTAL Diesel,81787
1/1/10,MEXICO,TOTAL Magna,231705
1/1/10,MEXICO,TOTAL Premium,8013
1/1/10,MEXICO,TOTAL Diesel,75728
1/1/10,MICHOACAN,TOTAL Magna,138983
1/1/10,MICHOACAN,TOTAL Premium,9777
1/1/10,MICHOACAN,TOTAL Diesel,54345
1/1/10,MORELOS,TOTAL Magna,62099
1/1/10,MORELOS,TOTAL Premium,7621
1/1/10,MORELOS,TOTAL Diesel,16534
1/1/10,NAYARIT,TOTAL Magna,19593
1/1/10,NAYARIT,TOTAL Premium,2833
1/1/10,NAYARIT,TOTAL Diesel,6385
1/1/10,NUEVO LEON,TOTAL Magna,190710
1/1/10,NUEVO LEON,TOTAL Premium,20386
1/1/10,NUEVO LEON,TOTAL Diesel,113209
1/1/10,OAXACA,TOTAL Magna,60171
1/1/10,OAXACA,TOTAL Premium,5327
1/1/10,OAXACA,TOTAL Diesel,24556
1/1/10,PUEBLA,TOTAL Magna,141343
1/1/10,PUEBLA,TOTAL Premium,7224
1/1/10,PUEBLA,TOTAL Diesel,60480
1/1/10,QUERETARO,TOTAL Magna,81498
1/1/10,QUERETARO,TOTAL Premium,6048
1/1/10,QUERETARO,TOTAL Diesel,52081
1/1/10,SAN LUIS POTOSI,TOTAL Magna,73126
1/1/10,SAN LUIS POTOSI,TOTAL Premium,5199
1/1/10,SAN LUIS POTOSI,TOTAL Diesel,47410
1/1/10,SINALOA,TOTAL Magna,122695
1/1/10,SINALOA,TOTAL Premium,13496
1/1/10,SINALOA,TOTAL Diesel,85357
1/1/10,SONORA,TOTAL Magna,99749
1/1/10,SONORA,TOTAL Premium,4171
1/1/10,SONORA,TOTAL Diesel,64375
1/1/10,TABASCO,TOTAL Magna,72687
1/1/10,TABASCO,TOTAL Premium,5427
1/1/10,TABASCO,TOTAL Diesel,39114
1/1/10,TAMAULIPAS,TOTAL Magna,167575
1/1/10,TAMAULIPAS,TOTAL Premium,59423
1/1/10,TAMAULIPAS,TOTAL Diesel,79022
1/1/10,VERACRUZ,TOTAL Magna,186629
1/1/10,VERACRUZ,TOTAL Premium,65000
1/1/10,VERACRUZ,TOTAL Diesel,146127
1/1/10,YUCATAN,TOTAL Magna,107699
1/1/10,YUCATAN,TOTAL Premium,8022
1/1/10,YUCATAN,TOTAL Diesel,51086
1/1/10,ZACATECAS,TOTAL Magna,41212
1/1/10,ZACATECAS,TOTAL Premium,0
1/1/10,ZACATECAS,TOTAL Diesel,16045
2/1/10,AGUASCALIENTES,TOTAL Magna,52815
2/1/10,AGUASCALIENTES,TOTAL Premium,2790
2/1/10,AGUASCALIENTES,TOTAL Diesel,20377
2/1/10,BAJA CALIFORNIA,TOTAL Magna,153874
2/1/10,BAJA CALIFORNIA,TOTAL Premium,17590
2/1/10,BAJA CALIFORNIA,TOTAL Diesel,52543
2/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,21619
2/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2040
2/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,7977
2/1/10,CAMPECHE,TOTAL Magna,16102
2/1/10,CAMPECHE,TOTAL Premium,1053
2/1/10,CAMPECHE,TOTAL Diesel,4485
2/1/10,CHIAPAS,TOTAL Magna,80613
2/1/10,CHIAPAS,TOTAL Premium,5253
2/1/10,CHIAPAS,TOTAL Diesel,25965
2/1/10,COAHUILA,TOTAL Magna,66521
2/1/10,COAHUILA,TOTAL Premium,5768
2/1/10,COAHUILA,TOTAL Diesel,53988
2/1/10,CHIHUAHUA,TOTAL Magna,138499
2/1/10,CHIHUAHUA,TOTAL Premium,6510
2/1/10,CHIHUAHUA,TOTAL Diesel,61972
2/1/10,COLIMA,TOTAL Magna,78691
2/1/10,COLIMA,TOTAL Premium,5522
2/1/10,COLIMA,TOTAL Diesel,51646
2/1/10,MEXICO CITY,TOTAL Magna,422611
2/1/10,MEXICO CITY,TOTAL Premium,39869
2/1/10,MEXICO CITY,TOTAL Diesel,117040
2/1/10,DURANGO,TOTAL Magna,81420
2/1/10,DURANGO,TOTAL Premium,6368
2/1/10,DURANGO,TOTAL Diesel,62783
2/1/10,GUANAJUATO,TOTAL Magna,140918
2/1/10,GUANAJUATO,TOTAL Premium,5539
2/1/10,GUANAJUATO,TOTAL Diesel,60444
2/1/10,GUERRERO,TOTAL Magna,54475
2/1/10,GUERRERO,TOTAL Premium,7805
2/1/10,GUERRERO,TOTAL Diesel,17736
2/1/10,HIDALGO,TOTAL Magna,96771
2/1/10,HIDALGO,TOTAL Premium,4682
2/1/10,HIDALGO,TOTAL Diesel,54364
2/1/10,JALISCO,TOTAL Magna,175763
2/1/10,JALISCO,TOTAL Premium,16824
2/1/10,JALISCO,TOTAL Diesel,77318
2/1/10,MEXICO,TOTAL Magna,220323
2/1/10,MEXICO,TOTAL Premium,7584
2/1/10,MEXICO,TOTAL Diesel,73875
2/1/10,MICHOACAN,TOTAL Magna,127510
2/1/10,MICHOACAN,TOTAL Premium,7671
2/1/10,MICHOACAN,TOTAL Diesel,47499
2/1/10,MORELOS,TOTAL Magna,59923
2/1/10,MORELOS,TOTAL Premium,7444
2/1/10,MORELOS,TOTAL Diesel,16774
2/1/10,NAYARIT,TOTAL Magna,17840
2/1/10,NAYARIT,TOTAL Premium,2395
2/1/10,NAYARIT,TOTAL Diesel,5704
2/1/10,NUEVO LEON,TOTAL Magna,186031
2/1/10,NUEVO LEON,TOTAL Premium,20286
2/1/10,NUEVO LEON,TOTAL Diesel,115228
2/1/10,OAXACA,TOTAL Magna,56694
2/1/10,OAXACA,TOTAL Premium,4577
2/1/10,OAXACA,TOTAL Diesel,23831
2/1/10,PUEBLA,TOTAL Magna,138985
2/1/10,PUEBLA,TOTAL Premium,6356
2/1/10,PUEBLA,TOTAL Diesel,60654
2/1/10,QUERETARO,TOTAL Magna,82752
2/1/10,QUERETARO,TOTAL Premium,5107
2/1/10,QUERETARO,TOTAL Diesel,50513
2/1/10,SAN LUIS POTOSI,TOTAL Magna,68812
2/1/10,SAN LUIS POTOSI,TOTAL Premium,3868
2/1/10,SAN LUIS POTOSI,TOTAL Diesel,43813
2/1/10,SINALOA,TOTAL Magna,113152
2/1/10,SINALOA,TOTAL Premium,11350
2/1/10,SINALOA,TOTAL Diesel,80378
2/1/10,SONORA,TOTAL Magna,95523
2/1/10,SONORA,TOTAL Premium,3398
2/1/10,SONORA,TOTAL Diesel,63596
2/1/10,TABASCO,TOTAL Magna,70295
2/1/10,TABASCO,TOTAL Premium,5465
2/1/10,TABASCO,TOTAL Diesel,36355
2/1/10,TAMAULIPAS,TOTAL Magna,159988
2/1/10,TAMAULIPAS,TOTAL Premium,57955
2/1/10,TAMAULIPAS,TOTAL Diesel,73261
2/1/10,VERACRUZ,TOTAL Magna,172032
2/1/10,VERACRUZ,TOTAL Premium,61801
2/1/10,VERACRUZ,TOTAL Diesel,144081
2/1/10,YUCATAN,TOTAL Magna,98076
2/1/10,YUCATAN,TOTAL Premium,7796
2/1/10,YUCATAN,TOTAL Diesel,44459
2/1/10,ZACATECAS,TOTAL Magna,38371
2/1/10,ZACATECAS,TOTAL Premium,0
2/1/10,ZACATECAS,TOTAL Diesel,14951
3/1/10,AGUASCALIENTES,TOTAL Magna,60159
3/1/10,AGUASCALIENTES,TOTAL Premium,3634
3/1/10,AGUASCALIENTES,TOTAL Diesel,23530
3/1/10,BAJA CALIFORNIA,TOTAL Magna,178907
3/1/10,BAJA CALIFORNIA,TOTAL Premium,20385
3/1/10,BAJA CALIFORNIA,TOTAL Diesel,62767
3/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,25646
3/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2524
3/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,10925
3/1/10,CAMPECHE,TOTAL Magna,23621
3/1/10,CAMPECHE,TOTAL Premium,1444
3/1/10,CAMPECHE,TOTAL Diesel,7992
3/1/10,CHIAPAS,TOTAL Magna,90657
3/1/10,CHIAPAS,TOTAL Premium,5924
3/1/10,CHIAPAS,TOTAL Diesel,30570
3/1/10,COAHUILA,TOTAL Magna,77412
3/1/10,COAHUILA,TOTAL Premium,7194
3/1/10,COAHUILA,TOTAL Diesel,66054
3/1/10,CHIHUAHUA,TOTAL Magna,160134
3/1/10,CHIHUAHUA,TOTAL Premium,7061
3/1/10,CHIHUAHUA,TOTAL Diesel,79738
3/1/10,COLIMA,TOTAL Magna,115656
3/1/10,COLIMA,TOTAL Premium,8596
3/1/10,COLIMA,TOTAL Diesel,66966
3/1/10,MEXICO CITY,TOTAL Magna,478005
3/1/10,MEXICO CITY,TOTAL Premium,45611
3/1/10,MEXICO CITY,TOTAL Diesel,120025
3/1/10,DURANGO,TOTAL Magna,94034
3/1/10,DURANGO,TOTAL Premium,7506
3/1/10,DURANGO,TOTAL Diesel,70885
3/1/10,GUANAJUATO,TOTAL Magna,161820
3/1/10,GUANAJUATO,TOTAL Premium,6516
3/1/10,GUANAJUATO,TOTAL Diesel,81670
3/1/10,GUERRERO,TOTAL Magna,65068
3/1/10,GUERRERO,TOTAL Premium,9587
3/1/10,GUERRERO,TOTAL Diesel,21162
3/1/10,HIDALGO,TOTAL Magna,113091
3/1/10,HIDALGO,TOTAL Premium,5352
3/1/10,HIDALGO,TOTAL Diesel,75266
3/1/10,JALISCO,TOTAL Magna,177285
3/1/10,JALISCO,TOTAL Premium,17512
3/1/10,JALISCO,TOTAL Diesel,93249
3/1/10,MEXICO,TOTAL Magna,251283
3/1/10,MEXICO,TOTAL Premium,9220
3/1/10,MEXICO,TOTAL Diesel,90413
3/1/10,MICHOACAN,TOTAL Magna,147959
3/1/10,MICHOACAN,TOTAL Premium,9497
3/1/10,MICHOACAN,TOTAL Diesel,64449
3/1/10,MORELOS,TOTAL Magna,69305
3/1/10,MORELOS,TOTAL Premium,8582
3/1/10,MORELOS,TOTAL Diesel,19810
3/1/10,NAYARIT,TOTAL Magna,21662
3/1/10,NAYARIT,TOTAL Premium,2865
3/1/10,NAYARIT,TOTAL Diesel,7511
3/1/10,NUEVO LEON,TOTAL Magna,215057
3/1/10,NUEVO LEON,TOTAL Premium,22753
3/1/10,NUEVO LEON,TOTAL Diesel,137911
3/1/10,OAXACA,TOTAL Magna,66473
3/1/10,OAXACA,TOTAL Premium,5451
3/1/10,OAXACA,TOTAL Diesel,27887
3/1/10,PUEBLA,TOTAL Magna,157821
3/1/10,PUEBLA,TOTAL Premium,7925
3/1/10,PUEBLA,TOTAL Diesel,77956
3/1/10,QUERETARO,TOTAL Magna,95372
3/1/10,QUERETARO,TOTAL Premium,6455
3/1/10,QUERETARO,TOTAL Diesel,64942
3/1/10,SAN LUIS POTOSI,TOTAL Magna,79745
3/1/10,SAN LUIS POTOSI,TOTAL Premium,4977
3/1/10,SAN LUIS POTOSI,TOTAL Diesel,57281
3/1/10,SINALOA,TOTAL Magna,134008
3/1/10,SINALOA,TOTAL Premium,13472
3/1/10,SINALOA,TOTAL Diesel,95310
3/1/10,SONORA,TOTAL Magna,114942
3/1/10,SONORA,TOTAL Premium,4463
3/1/10,SONORA,TOTAL Diesel,75301
3/1/10,TABASCO,TOTAL Magna,80633
3/1/10,TABASCO,TOTAL Premium,6443
3/1/10,TABASCO,TOTAL Diesel,44946
3/1/10,TAMAULIPAS,TOTAL Magna,183713
3/1/10,TAMAULIPAS,TOTAL Premium,60234
3/1/10,TAMAULIPAS,TOTAL Diesel,86109
3/1/10,VERACRUZ,TOTAL Magna,206851
3/1/10,VERACRUZ,TOTAL Premium,66138
3/1/10,VERACRUZ,TOTAL Diesel,177022
3/1/10,YUCATAN,TOTAL Magna,114699
3/1/10,YUCATAN,TOTAL Premium,9023
3/1/10,YUCATAN,TOTAL Diesel,54658
3/1/10,ZACATECAS,TOTAL Magna,44767
3/1/10,ZACATECAS,TOTAL Premium,0
3/1/10,ZACATECAS,TOTAL Diesel,20088
4/1/10,AGUASCALIENTES,TOTAL Magna,55732
4/1/10,AGUASCALIENTES,TOTAL Premium,3241
4/1/10,AGUASCALIENTES,TOTAL Diesel,20939
4/1/10,BAJA CALIFORNIA,TOTAL Magna,165916
4/1/10,BAJA CALIFORNIA,TOTAL Premium,19144
4/1/10,BAJA CALIFORNIA,TOTAL Diesel,59052
4/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,24198
4/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2358
4/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,10097
4/1/10,CAMPECHE,TOTAL Magna,22548
4/1/10,CAMPECHE,TOTAL Premium,1255
4/1/10,CAMPECHE,TOTAL Diesel,7368
4/1/10,CHIAPAS,TOTAL Magna,85631
4/1/10,CHIAPAS,TOTAL Premium,5560
4/1/10,CHIAPAS,TOTAL Diesel,28107
4/1/10,COAHUILA,TOTAL Magna,70637
4/1/10,COAHUILA,TOTAL Premium,5994
4/1/10,COAHUILA,TOTAL Diesel,57869
4/1/10,CHIHUAHUA,TOTAL Magna,145093
4/1/10,CHIHUAHUA,TOTAL Premium,6418
4/1/10,CHIHUAHUA,TOTAL Diesel,76154
4/1/10,COLIMA,TOTAL Magna,106593
4/1/10,COLIMA,TOTAL Premium,8074
4/1/10,COLIMA,TOTAL Diesel,60389
4/1/10,MEXICO CITY,TOTAL Magna,436471
4/1/10,MEXICO CITY,TOTAL Premium,40941
4/1/10,MEXICO CITY,TOTAL Diesel,123275
4/1/10,DURANGO,TOTAL Magna,85586
4/1/10,DURANGO,TOTAL Premium,6649
4/1/10,DURANGO,TOTAL Diesel,65804
4/1/10,GUANAJUATO,TOTAL Magna,147419
4/1/10,GUANAJUATO,TOTAL Premium,5680
4/1/10,GUANAJUATO,TOTAL Diesel,75784
4/1/10,GUERRERO,TOTAL Magna,62024
4/1/10,GUERRERO,TOTAL Premium,8888
4/1/10,GUERRERO,TOTAL Diesel,20215
4/1/10,HIDALGO,TOTAL Magna,105809
4/1/10,HIDALGO,TOTAL Premium,5382
4/1/10,HIDALGO,TOTAL Diesel,62789
4/1/10,JALISCO,TOTAL Magna,163476
4/1/10,JALISCO,TOTAL Premium,16107
4/1/10,JALISCO,TOTAL Diesel,88077
4/1/10,MEXICO,TOTAL Magna,231974
4/1/10,MEXICO,TOTAL Premium,8609
4/1/10,MEXICO,TOTAL Diesel,82881
4/1/10,MICHOACAN,TOTAL Magna,137819
4/1/10,MICHOACAN,TOTAL Premium,8983
4/1/10,MICHOACAN,TOTAL Diesel,57378
4/1/10,MORELOS,TOTAL Magna,63899
4/1/10,MORELOS,TOTAL Premium,8352
4/1/10,MORELOS,TOTAL Diesel,18422
4/1/10,NAYARIT,TOTAL Magna,19689
4/1/10,NAYARIT,TOTAL Premium,2754
4/1/10,NAYARIT,TOTAL Diesel,6692
4/1/10,NUEVO LEON,TOTAL Magna,194096
4/1/10,NUEVO LEON,TOTAL Premium,20732
4/1/10,NUEVO LEON,TOTAL Diesel,124306
4/1/10,OAXACA,TOTAL Magna,64508
4/1/10,OAXACA,TOTAL Premium,5643
4/1/10,OAXACA,TOTAL Diesel,28788
4/1/10,PUEBLA,TOTAL Magna,146613
4/1/10,PUEBLA,TOTAL Premium,7241
4/1/10,PUEBLA,TOTAL Diesel,67571
4/1/10,QUERETARO,TOTAL Magna,87892
4/1/10,QUERETARO,TOTAL Premium,5711
4/1/10,QUERETARO,TOTAL Diesel,59448
4/1/10,SAN LUIS POTOSI,TOTAL Magna,73955
4/1/10,SAN LUIS POTOSI,TOTAL Premium,4736
4/1/10,SAN LUIS POTOSI,TOTAL Diesel,54177
4/1/10,SINALOA,TOTAL Magna,124101
4/1/10,SINALOA,TOTAL Premium,12686
4/1/10,SINALOA,TOTAL Diesel,76709
4/1/10,SONORA,TOTAL Magna,105744
4/1/10,SONORA,TOTAL Premium,4045
4/1/10,SONORA,TOTAL Diesel,74975
4/1/10,TABASCO,TOTAL Magna,76622
4/1/10,TABASCO,TOTAL Premium,5827
4/1/10,TABASCO,TOTAL Diesel,44648
4/1/10,TAMAULIPAS,TOTAL Magna,170456
4/1/10,TAMAULIPAS,TOTAL Premium,55518
4/1/10,TAMAULIPAS,TOTAL Diesel,72833
4/1/10,VERACRUZ,TOTAL Magna,199460
4/1/10,VERACRUZ,TOTAL Premium,61611
4/1/10,VERACRUZ,TOTAL Diesel,160156
4/1/10,YUCATAN,TOTAL Magna,108609
4/1/10,YUCATAN,TOTAL Premium,9443
4/1/10,YUCATAN,TOTAL Diesel,58017
4/1/10,ZACATECAS,TOTAL Magna,41057
4/1/10,ZACATECAS,TOTAL Premium,0
4/1/10,ZACATECAS,TOTAL Diesel,17756
5/1/10,AGUASCALIENTES,TOTAL Magna,57672
5/1/10,AGUASCALIENTES,TOTAL Premium,3415
5/1/10,AGUASCALIENTES,TOTAL Diesel,25340
5/1/10,BAJA CALIFORNIA,TOTAL Magna,174514
5/1/10,BAJA CALIFORNIA,TOTAL Premium,19038
5/1/10,BAJA CALIFORNIA,TOTAL Diesel,64947
5/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,25225
5/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2202
5/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,11756
5/1/10,CAMPECHE,TOTAL Magna,22823
5/1/10,CAMPECHE,TOTAL Premium,1424
5/1/10,CAMPECHE,TOTAL Diesel,7238
5/1/10,CHIAPAS,TOTAL Magna,88782
5/1/10,CHIAPAS,TOTAL Premium,5878
5/1/10,CHIAPAS,TOTAL Diesel,28916
5/1/10,COAHUILA,TOTAL Magna,75158
5/1/10,COAHUILA,TOTAL Premium,6462
5/1/10,COAHUILA,TOTAL Diesel,61241
5/1/10,CHIHUAHUA,TOTAL Magna,150464
5/1/10,CHIHUAHUA,TOTAL Premium,7314
5/1/10,CHIHUAHUA,TOTAL Diesel,80080
5/1/10,COLIMA,TOTAL Magna,100725
5/1/10,COLIMA,TOTAL Premium,7493
5/1/10,COLIMA,TOTAL Diesel,73611
5/1/10,MEXICO CITY,TOTAL Magna,463332
5/1/10,MEXICO CITY,TOTAL Premium,42654
5/1/10,MEXICO CITY,TOTAL Diesel,130736
5/1/10,DURANGO,TOTAL Magna,89870
5/1/10,DURANGO,TOTAL Premium,7197
5/1/10,DURANGO,TOTAL Diesel,66938
5/1/10,GUANAJUATO,TOTAL Magna,154118
5/1/10,GUANAJUATO,TOTAL Premium,5794
5/1/10,GUANAJUATO,TOTAL Diesel,78585
5/1/10,GUERRERO,TOTAL Magna,62181
5/1/10,GUERRERO,TOTAL Premium,8364
5/1/10,GUERRERO,TOTAL Diesel,19960
5/1/10,HIDALGO,TOTAL Magna,109411
5/1/10,HIDALGO,TOTAL Premium,5211
5/1/10,HIDALGO,TOTAL Diesel,64244
5/1/10,JALISCO,TOTAL Magna,180129
5/1/10,JALISCO,TOTAL Premium,16390
5/1/10,JALISCO,TOTAL Diesel,84872
5/1/10,MEXICO,TOTAL Magna,243298
5/1/10,MEXICO,TOTAL Premium,8411
5/1/10,MEXICO,TOTAL Diesel,83807
5/1/10,MICHOACAN,TOTAL Magna,139642
5/1/10,MICHOACAN,TOTAL Premium,8207
5/1/10,MICHOACAN,TOTAL Diesel,60170
5/1/10,MORELOS,TOTAL Magna,65426
5/1/10,MORELOS,TOTAL Premium,7898
5/1/10,MORELOS,TOTAL Diesel,18403
5/1/10,NAYARIT,TOTAL Magna,20330
5/1/10,NAYARIT,TOTAL Premium,2508
5/1/10,NAYARIT,TOTAL Diesel,6917
5/1/10,NUEVO LEON,TOTAL Magna,210061
5/1/10,NUEVO LEON,TOTAL Premium,22510
5/1/10,NUEVO LEON,TOTAL Diesel,129125
5/1/10,OAXACA,TOTAL Magna,64311
5/1/10,OAXACA,TOTAL Premium,4933
5/1/10,OAXACA,TOTAL Diesel,26043
5/1/10,PUEBLA,TOTAL Magna,154827
5/1/10,PUEBLA,TOTAL Premium,7341
5/1/10,PUEBLA,TOTAL Diesel,66967
5/1/10,QUERETARO,TOTAL Magna,92433
5/1/10,QUERETARO,TOTAL Premium,6006
5/1/10,QUERETARO,TOTAL Diesel,62077
5/1/10,SAN LUIS POTOSI,TOTAL Magna,76147
5/1/10,SAN LUIS POTOSI,TOTAL Premium,4107
5/1/10,SAN LUIS POTOSI,TOTAL Diesel,49213
5/1/10,SINALOA,TOTAL Magna,127800
5/1/10,SINALOA,TOTAL Premium,12230
5/1/10,SINALOA,TOTAL Diesel,85917
5/1/10,SONORA,TOTAL Magna,107949
5/1/10,SONORA,TOTAL Premium,3998
5/1/10,SONORA,TOTAL Diesel,81706
5/1/10,TABASCO,TOTAL Magna,81996
5/1/10,TABASCO,TOTAL Premium,5777
5/1/10,TABASCO,TOTAL Diesel,43610
5/1/10,TAMAULIPAS,TOTAL Magna,182608
5/1/10,TAMAULIPAS,TOTAL Premium,56780
5/1/10,TAMAULIPAS,TOTAL Diesel,80061
5/1/10,VERACRUZ,TOTAL Magna,203086
5/1/10,VERACRUZ,TOTAL Premium,62502
5/1/10,VERACRUZ,TOTAL Diesel,167024
5/1/10,YUCATAN,TOTAL Magna,112430
5/1/10,YUCATAN,TOTAL Premium,8717
5/1/10,YUCATAN,TOTAL Diesel,57588
5/1/10,ZACATECAS,TOTAL Magna,43272
5/1/10,ZACATECAS,TOTAL Premium,0
5/1/10,ZACATECAS,TOTAL Diesel,19211
6/1/10,AGUASCALIENTES,TOTAL Magna,57586
6/1/10,AGUASCALIENTES,TOTAL Premium,3300
6/1/10,AGUASCALIENTES,TOTAL Diesel,26436
6/1/10,BAJA CALIFORNIA,TOTAL Magna,173915
6/1/10,BAJA CALIFORNIA,TOTAL Premium,20779
6/1/10,BAJA CALIFORNIA,TOTAL Diesel,67372
6/1/10,BAJA CALIFORNIA SUR,TOTAL Magna,25817
6/1/10,BAJA CALIFORNIA SUR,TOTAL Premium,2621
6/1/10,BAJA CALIFORNIA SUR,TOTAL Diesel,13115
6/1/10,CAMPECHE,TOTAL Magna,21885
6/1/10,CAMPECHE,TOTAL Premium,1287
6/1/10,CAMPECHE,TOTAL Diesel,9512
6/1/10,CHIAPAS,TOTAL Magna,82831
6/1/10,CHIAPAS,TOTAL Premium,5185
6/1/10,CHIAPAS,TOTAL Diesel,26549
6/1/10,COAHUILA,TOTAL Magna,75972
6/1/10,COAHUILA,TOTAL Premium,6521
6/1/10,COAHUILA,TOTAL Diesel,61846
